age,education.num,sex,hours.per.week,income
30,10,Male,40,30k or less
32,9,Female,60,30k or less
19,9,Male,40,30k or less
33,9,Male,30,30k or less
20,10,Male,40,30k or less
61,4,Male,40,30k or less
33,10,Female,35,30k or less
24,10,Female,35,30k or less
31,13,Male,60,30k or less
20,9,Female,20,30k or less
32,11,Female,50,30k or less
29,12,Female,40,30k or less
61,6,Male,24,30k or less
48,9,Female,50,30k or less
29,12,Female,40,30k or less
61,8,Male,52,30k or less
22,12,Female,15,30k or less
38,9,Male,40,30k or less
27,10,Female,40,30k or less
62,9,Female,40,30k or less
28,9,Female,40,30k or less
50,9,Male,40,30k or less
37,9,Male,40,30k or less
35,5,Male,40,30k or less
55,13,Male,40,Over 30k
40,9,Female,40,Over 30k
25,9,Male,50,30k or less
51,10,Male,40,30k or less
47,10,Male,40,Over 30k
26,13,Female,40,30k or less
46,11,Male,40,30k or less
24,8,Male,40,30k or less
19,4,Male,80,30k or less
36,13,Male,35,30k or less
18,8,Female,20,30k or less
46,14,Male,40,Over 30k
30,9,Female,32,30k or less
29,9,Female,40,30k or less
41,14,Female,40,Over 30k
34,13,Male,40,30k or less
58,4,Male,40,30k or less
39,9,Female,40,30k or less
21,10,Female,40,30k or less
31,9,Male,50,Over 30k
33,16,Male,50,Over 30k
28,13,Male,60,30k or less
32,13,Male,55,Over 30k
31,9,Female,40,30k or less
27,9,Male,40,30k or less
45,9,Female,40,30k or less
34,9,Male,50,30k or less
17,6,Female,10,30k or less
25,9,Male,23,30k or less
34,13,Female,62,Over 30k
33,9,Female,40,30k or less
21,10,Female,20,30k or less
22,9,Male,50,30k or less
61,10,Male,42,30k or less
40,9,Female,30,Over 30k
58,10,Male,12,30k or less
30,10,Male,58,30k or less
24,9,Male,60,30k or less
52,8,Male,50,Over 30k
50,9,Female,40,30k or less
49,10,Male,30,30k or less
22,9,Female,40,30k or less
21,10,Female,40,30k or less
25,10,Female,50,30k or less
34,9,Male,45,30k or less
48,6,Male,45,Over 30k
61,9,Female,99,30k or less
21,10,Female,40,30k or less
20,4,Female,52,30k or less
30,10,Male,40,Over 30k
44,9,Male,60,30k or less
29,9,Male,60,30k or less
31,15,Female,35,30k or less
35,9,Male,40,30k or less
27,9,Male,40,30k or less
26,13,Female,45,30k or less
37,5,Male,70,Over 30k
44,4,Female,55,30k or less
34,13,Male,40,Over 30k
28,12,Male,5,30k or less
30,10,Female,45,30k or less
41,13,Male,35,30k or less
23,13,Female,40,30k or less
19,9,Male,70,30k or less
26,10,Male,20,30k or less
32,13,Male,40,Over 30k
26,9,Female,48,30k or less
49,9,Male,40,30k or less
54,14,Male,40,Over 30k
36,9,Male,55,30k or less
41,9,Male,48,30k or less
27,13,Male,35,30k or less
21,10,Male,75,30k or less
56,9,Male,40,30k or less
40,11,Male,60,30k or less
46,9,Male,40,30k or less
55,5,Female,45,30k or less
43,5,Male,40,30k or less
46,9,Male,40,30k or less
51,10,Male,60,30k or less
19,10,Female,15,30k or less
31,9,Male,40,30k or less
27,13,Male,50,Over 30k
21,10,Female,40,30k or less
36,9,Male,50,30k or less
23,9,Female,16,30k or less
62,14,Female,40,Over 30k
31,13,Male,50,Over 30k
39,9,Male,40,30k or less
24,13,Male,30,30k or less
36,9,Male,40,30k or less
17,7,Female,15,30k or less
27,9,Female,40,30k or less
30,10,Male,40,30k or less
43,9,Female,40,30k or less
51,7,Female,30,30k or less
34,9,Male,48,Over 30k
19,9,Male,60,30k or less
79,16,Male,6,Over 30k
28,10,Male,40,30k or less
41,10,Male,50,30k or less
21,10,Male,50,30k or less
31,13,Female,40,30k or less
45,9,Male,45,30k or less
23,9,Male,50,30k or less
67,7,Male,40,30k or less
32,14,Male,55,Over 30k
35,9,Male,50,30k or less
29,10,Male,40,30k or less
38,9,Male,40,30k or less
38,10,Male,60,30k or less
18,9,Male,30,30k or less
22,9,Female,40,30k or less
25,10,Male,40,30k or less
43,9,Female,25,Over 30k
33,10,Male,40,30k or less
41,9,Male,40,Over 30k
29,14,Male,30,30k or less
32,12,Male,40,30k or less
64,9,Male,40,Over 30k
58,13,Male,50,Over 30k
55,8,Male,30,30k or less
20,9,Female,40,30k or less
35,10,Male,40,30k or less
27,9,Male,40,30k or less
42,11,Female,40,30k or less
29,9,Female,40,30k or less
33,2,Female,24,30k or less
44,10,Female,40,30k or less
25,9,Male,78,30k or less
24,13,Female,10,30k or less
53,13,Male,50,Over 30k
39,13,Female,60,30k or less
72,9,Male,40,30k or less
25,10,Male,40,30k or less
37,12,Male,45,Over 30k
27,9,Female,40,30k or less
39,16,Male,50,Over 30k
29,9,Male,50,Over 30k
50,13,Male,50,Over 30k
18,9,Female,20,30k or less
32,10,Female,50,30k or less
45,10,Female,40,30k or less
48,9,Female,40,30k or less
20,10,Female,40,30k or less
23,9,Female,40,30k or less
44,13,Male,40,Over 30k
47,10,Male,40,Over 30k
47,9,Female,40,30k or less
46,2,Female,20,30k or less
19,9,Female,40,30k or less
51,9,Male,40,30k or less
41,9,Male,40,30k or less
37,7,Female,40,30k or less
31,9,Male,40,30k or less
25,9,Male,40,30k or less
46,10,Male,40,Over 30k
47,16,Female,40,30k or less
28,9,Male,50,Over 30k
43,9,Male,40,30k or less
19,7,Male,30,30k or less
19,9,Male,35,30k or less
64,16,Male,60,Over 30k
44,16,Male,60,Over 30k
21,9,Male,48,30k or less
33,9,Male,40,30k or less
44,9,Female,40,30k or less
24,13,Male,40,30k or less
20,10,Female,20,30k or less
21,10,Female,24,30k or less
20,9,Male,40,30k or less
21,9,Male,40,30k or less
34,10,Male,52,30k or less
17,7,Female,15,30k or less
35,7,Female,40,30k or less
26,9,Male,40,30k or less
35,9,Male,70,30k or less
25,9,Male,40,30k or less
27,10,Male,40,30k or less
52,11,Male,40,Over 30k
43,13,Female,50,30k or less
37,9,Male,40,30k or less
58,9,Female,40,30k or less
25,12,Male,45,30k or less
54,14,Male,40,30k or less
42,10,Male,60,30k or less
29,9,Male,40,30k or less
34,10,Male,40,Over 30k
24,10,Female,40,30k or less
40,12,Male,42,Over 30k
50,9,Male,40,30k or less
49,9,Male,40,30k or less
38,9,Male,40,30k or less
41,9,Male,45,30k or less
70,10,Male,5,30k or less
51,10,Male,40,Over 30k
24,13,Female,40,30k or less
57,9,Male,48,Over 30k
22,10,Female,20,30k or less
31,10,Male,40,Over 30k
28,10,Female,40,30k or less
45,9,Male,50,30k or less
39,9,Male,40,Over 30k
26,10,Female,40,30k or less
38,9,Male,40,30k or less
19,9,Male,20,30k or less
36,9,Male,40,Over 30k
30,9,Male,44,30k or less
28,14,Male,40,Over 30k
32,13,Male,38,30k or less
47,14,Female,40,30k or less
36,10,Male,56,30k or less
21,7,Female,38,30k or less
25,13,Male,40,Over 30k
37,9,Female,40,30k or less
31,9,Female,30,30k or less
43,9,Male,50,30k or less
56,10,Male,35,30k or less
59,4,Female,38,30k or less
47,14,Female,40,30k or less
44,13,Male,55,Over 30k
64,10,Male,40,30k or less
26,9,Male,45,30k or less
53,13,Male,40,Over 30k
30,9,Female,20,30k or less
46,9,Female,44,30k or less
45,9,Male,50,Over 30k
44,9,Female,40,30k or less
23,9,Female,40,30k or less
33,10,Female,38,30k or less
34,9,Female,35,30k or less
38,11,Female,40,30k or less
62,13,Male,35,Over 30k
21,10,Male,40,30k or less
41,9,Male,8,30k or less
62,10,Male,45,30k or less
53,9,Male,40,Over 30k
69,10,Male,16,30k or less
19,10,Female,16,30k or less
47,13,Male,40,Over 30k
52,10,Male,90,Over 30k
54,9,Male,40,30k or less
58,9,Male,10,30k or less
30,9,Male,73,Over 30k
39,9,Female,25,30k or less
64,13,Male,40,30k or less
32,9,Male,40,30k or less
51,9,Male,40,Over 30k
57,13,Male,40,30k or less
25,9,Male,40,30k or less
39,10,Female,25,30k or less
49,9,Female,16,30k or less
28,13,Male,55,Over 30k
40,10,Male,40,30k or less
24,9,Male,50,30k or less
20,9,Male,40,30k or less
24,13,Female,40,30k or less
35,9,Male,40,30k or less
33,13,Female,46,30k or less
54,13,Male,40,30k or less
35,9,Male,45,30k or less
31,9,Male,40,Over 30k
47,10,Male,40,30k or less
48,9,Female,20,30k or less
35,13,Male,40,Over 30k
20,10,Female,10,30k or less
30,13,Female,55,30k or less
39,10,Male,55,Over 30k
25,10,Male,40,30k or less
40,9,Female,35,30k or less
25,9,Male,40,30k or less
53,10,Male,40,30k or less
18,7,Male,10,30k or less
41,9,Male,40,30k or less
25,13,Male,50,30k or less
66,4,Male,50,30k or less
27,9,Male,40,30k or less
28,9,Female,40,30k or less
23,9,Male,40,30k or less
29,6,Male,80,30k or less
26,10,Female,40,30k or less
26,9,Male,42,30k or less
26,5,Male,35,30k or less
38,9,Male,40,30k or less
32,9,Male,40,30k or less
57,9,Male,50,Over 30k
31,10,Female,40,30k or less
38,13,Female,38,30k or less
18,7,Female,20,30k or less
75,10,Male,8,30k or less
28,9,Male,40,30k or less
41,14,Female,55,30k or less
39,5,Male,40,Over 30k
31,10,Male,40,30k or less
38,9,Female,38,30k or less
27,9,Male,40,30k or less
46,13,Female,36,30k or less
20,9,Female,40,30k or less
42,10,Female,20,30k or less
69,9,Female,40,30k or less
47,11,Female,35,30k or less
20,10,Female,30,30k or less
18,7,Female,6,30k or less
55,9,Female,55,30k or less
61,4,Male,40,30k or less
39,13,Male,45,Over 30k
30,10,Male,40,30k or less
61,9,Female,40,30k or less
36,12,Female,15,30k or less
34,10,Male,50,30k or less
38,11,Female,36,Over 30k
27,9,Male,40,30k or less
60,13,Female,60,Over 30k
23,13,Male,40,30k or less
22,9,Male,50,30k or less
25,9,Male,35,30k or less
29,13,Male,48,30k or less
90,9,Male,30,30k or less
37,9,Female,40,30k or less
32,9,Male,38,30k or less
35,10,Female,65,30k or less
43,13,Male,45,Over 30k
28,9,Male,65,Over 30k
57,13,Male,40,Over 30k
71,10,Female,14,30k or less
28,6,Female,40,30k or less
28,6,Male,80,30k or less
25,9,Male,95,30k or less
52,5,Male,40,30k or less
31,10,Female,50,30k or less
30,9,Male,50,30k or less
24,9,Male,60,30k or less
30,9,Male,40,30k or less
42,9,Female,25,30k or less
49,9,Male,40,30k or less
20,9,Male,30,30k or less
25,13,Female,40,30k or less
55,9,Female,40,30k or less
25,13,Female,40,30k or less
32,9,Male,40,30k or less
29,10,Male,40,30k or less
52,4,Female,40,30k or less
19,10,Female,15,30k or less
21,10,Male,24,30k or less
43,12,Male,40,30k or less
40,10,Male,40,Over 30k
35,13,Male,40,30k or less
35,10,Male,40,Over 30k
26,13,Female,40,30k or less
55,13,Female,15,30k or less
51,13,Female,40,30k or less
31,9,Male,40,30k or less
17,7,Female,8,30k or less
38,9,Female,40,30k or less
29,9,Male,45,30k or less
39,11,Female,40,30k or less
42,10,Male,40,Over 30k
46,14,Male,50,Over 30k
73,4,Male,25,30k or less
28,9,Female,70,30k or less
38,15,Male,40,Over 30k
19,9,Male,35,30k or less
60,11,Male,40,Over 30k
24,10,Male,40,30k or less
52,7,Male,40,30k or less
36,13,Female,45,30k or less
26,14,Female,40,30k or less
28,13,Male,16,30k or less
38,13,Male,50,Over 30k
47,14,Male,50,Over 30k
50,13,Female,40,Over 30k
27,9,Male,40,30k or less
47,10,Female,40,30k or less
49,9,Male,40,30k or less
68,10,Male,48,Over 30k
63,9,Female,40,30k or less
36,9,Male,70,Over 30k
42,10,Female,35,30k or less
28,14,Female,45,30k or less
68,9,Female,8,30k or less
38,9,Female,22,30k or less
49,10,Male,40,Over 30k
59,9,Female,40,30k or less
25,13,Male,40,Over 30k
26,12,Female,36,30k or less
59,10,Female,48,30k or less
34,10,Male,45,30k or less
67,9,Female,24,30k or less
45,11,Female,44,30k or less
64,4,Male,40,30k or less
51,14,Male,38,Over 30k
31,13,Male,55,Over 30k
42,13,Male,45,Over 30k
65,3,Male,40,30k or less
23,10,Male,20,30k or less
31,10,Male,45,30k or less
33,6,Female,40,30k or less
17,7,Male,35,30k or less
63,14,Male,46,30k or less
48,9,Male,60,Over 30k
45,12,Male,40,30k or less
17,6,Male,10,30k or less
26,9,Male,40,30k or less
38,10,Female,40,30k or less
44,10,Female,32,30k or less
43,14,Male,40,30k or less
39,13,Male,40,30k or less
23,9,Female,45,30k or less
19,9,Female,40,30k or less
49,5,Male,40,30k or less
32,9,Male,50,30k or less
44,10,Male,40,30k or less
63,4,Male,40,30k or less
32,10,Male,40,30k or less
24,9,Female,50,30k or less
26,13,Male,80,Over 30k
35,9,Male,35,30k or less
31,13,Male,44,Over 30k
40,9,Male,56,30k or less
31,13,Male,55,30k or less
44,9,Male,35,Over 30k
40,13,Female,40,30k or less
75,3,Male,25,30k or less
51,3,Male,40,30k or less
39,13,Male,40,30k or less
40,10,Male,35,30k or less
33,9,Male,40,30k or less
38,10,Male,60,Over 30k
29,11,Male,50,30k or less
37,10,Female,37,30k or less
19,9,Male,40,30k or less
46,9,Male,40,30k or less
46,12,Male,40,Over 30k
37,10,Male,30,30k or less
38,10,Female,43,30k or less
26,9,Male,40,30k or less
34,13,Female,35,30k or less
57,13,Male,40,30k or less
33,7,Male,65,30k or less
26,10,Male,40,30k or less
20,9,Female,84,30k or less
61,10,Male,6,30k or less
17,10,Male,16,30k or less
40,10,Male,40,Over 30k
18,7,Male,16,30k or less
21,12,Female,32,30k or less
46,7,Female,40,30k or less
55,9,Male,40,30k or less
27,12,Male,52,30k or less
39,9,Male,42,30k or less
36,9,Male,48,30k or less
27,13,Male,40,30k or less
30,13,Male,40,Over 30k
42,9,Male,47,30k or less
23,13,Female,20,30k or less
41,10,Male,50,30k or less
49,9,Male,46,30k or less
46,11,Female,60,30k or less
22,10,Female,40,30k or less
27,9,Male,30,30k or less
34,9,Male,40,30k or less
46,7,Male,30,30k or less
47,13,Male,60,Over 30k
36,11,Male,40,30k or less
22,9,Male,40,30k or less
43,10,Male,30,30k or less
54,10,Male,50,30k or less
29,15,Male,55,30k or less
40,10,Female,38,30k or less
18,7,Male,20,30k or less
31,13,Male,50,30k or less
32,14,Female,40,30k or less
48,14,Male,40,Over 30k
24,10,Male,35,30k or less
24,12,Female,22,30k or less
37,10,Female,40,30k or less
33,10,Male,60,Over 30k
19,10,Male,25,30k or less
45,13,Female,40,Over 30k
54,14,Female,40,30k or less
20,9,Male,40,30k or less
36,5,Male,40,30k or less
49,9,Male,40,30k or less
58,4,Male,40,Over 30k
34,13,Female,40,30k or less
38,11,Male,40,30k or less
35,9,Male,60,30k or less
51,12,Male,60,30k or less
33,10,Male,45,30k or less
48,14,Male,40,Over 30k
53,9,Male,50,30k or less
40,11,Male,40,Over 30k
64,9,Male,5,30k or less
42,9,Male,48,Over 30k
25,9,Male,40,Over 30k
66,10,Female,50,Over 30k
42,10,Male,55,Over 30k
24,9,Male,40,30k or less
19,9,Female,25,30k or less
26,10,Female,24,30k or less
22,9,Male,30,30k or less
33,10,Male,40,30k or less
63,7,Male,12,30k or less
20,10,Male,30,30k or less
56,9,Male,40,30k or less
70,11,Male,24,Over 30k
42,9,Male,40,Over 30k
25,13,Female,40,30k or less
28,10,Male,40,Over 30k
36,6,Female,40,30k or less
37,14,Male,40,Over 30k
38,9,Male,60,Over 30k
52,9,Female,35,30k or less
49,9,Female,40,30k or less
30,9,Male,40,30k or less
70,15,Male,35,Over 30k
25,13,Female,40,30k or less
22,10,Male,40,30k or less
41,12,Male,50,30k or less
62,9,Male,45,Over 30k
54,9,Female,40,30k or less
38,9,Female,40,30k or less
36,7,Male,40,30k or less
74,9,Male,30,Over 30k
41,8,Male,40,30k or less
30,11,Female,40,30k or less
25,9,Male,48,30k or less
48,14,Male,50,Over 30k
50,3,Female,15,30k or less
19,9,Female,40,30k or less
51,10,Male,40,30k or less
39,13,Male,40,30k or less
20,7,Female,40,30k or less
17,7,Male,16,30k or less
42,10,Male,50,Over 30k
36,9,Female,40,30k or less
65,16,Female,40,30k or less
32,13,Male,70,Over 30k
33,13,Male,45,30k or less
32,10,Female,20,30k or less
25,9,Male,40,30k or less
41,10,Female,40,30k or less
44,9,Male,40,Over 30k
36,9,Male,52,30k or less
24,7,Male,40,30k or less
17,4,Male,8,30k or less
32,13,Female,30,30k or less
67,7,Female,40,30k or less
39,10,Male,40,Over 30k
18,10,Female,35,30k or less
50,13,Male,45,Over 30k
24,6,Female,15,30k or less
21,10,Female,40,30k or less
24,13,Female,16,30k or less
34,11,Male,40,30k or less
68,6,Male,35,30k or less
49,6,Male,32,30k or less
50,9,Female,40,30k or less
33,12,Female,40,30k or less
18,10,Male,40,30k or less
45,11,Female,55,Over 30k
20,9,Female,35,30k or less
64,9,Female,40,30k or less
39,16,Male,45,30k or less
35,9,Male,70,30k or less
21,10,Male,32,30k or less
29,12,Male,45,30k or less
38,13,Female,30,Over 30k
45,9,Female,40,30k or less
41,10,Female,40,Over 30k
20,9,Female,30,30k or less
45,9,Male,48,Over 30k
20,9,Male,20,30k or less
35,10,Male,40,30k or less
24,13,Male,50,30k or less
19,10,Male,50,30k or less
23,9,Male,35,30k or less
34,13,Female,45,30k or less
23,7,Male,40,30k or less
46,9,Male,5,30k or less
38,13,Male,42,Over 30k
55,8,Female,40,30k or less
48,10,Male,45,Over 30k
35,9,Female,50,30k or less
47,9,Male,40,30k or less
32,10,Male,40,30k or less
40,9,Male,46,30k or less
41,10,Male,50,Over 30k
47,13,Male,40,30k or less
21,10,Female,25,30k or less
45,14,Male,35,30k or less
68,10,Female,25,30k or less
44,15,Male,55,Over 30k
49,6,Male,50,30k or less
56,6,Male,40,30k or less
55,9,Male,60,30k or less
29,9,Male,50,30k or less
21,9,Female,25,30k or less
52,3,Male,50,30k or less
22,9,Female,40,30k or less
20,9,Male,60,30k or less
39,9,Male,40,30k or less
55,10,Female,40,30k or less
35,12,Male,40,30k or less
67,9,Female,5,30k or less
61,14,Male,60,Over 30k
18,9,Male,30,30k or less
51,13,Male,40,30k or less
37,9,Male,40,30k or less
21,10,Female,25,30k or less
32,10,Female,38,30k or less
48,9,Male,45,30k or less
62,4,Male,53,30k or less
21,10,Male,40,30k or less
28,9,Male,45,30k or less
20,10,Female,15,30k or less
41,13,Male,40,30k or less
29,13,Female,40,30k or less
43,13,Male,37,Over 30k
20,10,Male,20,30k or less
29,13,Male,55,Over 30k
51,13,Female,40,30k or less
40,11,Male,40,Over 30k
30,13,Female,40,30k or less
36,9,Female,40,30k or less
42,10,Female,40,Over 30k
41,9,Male,40,30k or less
43,13,Male,45,Over 30k
20,10,Male,20,30k or less
43,13,Male,40,30k or less
45,10,Male,40,Over 30k
39,9,Male,40,30k or less
31,14,Male,45,30k or less
38,14,Female,40,30k or less
18,9,Female,40,30k or less
23,12,Male,20,30k or less
26,13,Male,30,30k or less
37,9,Male,40,30k or less
31,13,Male,40,30k or less
27,10,Male,80,30k or less
35,14,Male,40,Over 30k
28,10,Female,30,Over 30k
42,13,Male,40,30k or less
50,9,Male,40,Over 30k
27,12,Female,45,30k or less
32,10,Female,40,30k or less
27,9,Male,40,30k or less
43,13,Male,40,30k or less
46,7,Male,40,Over 30k
41,10,Male,50,Over 30k
20,10,Female,30,30k or less
45,4,Male,40,30k or less
55,9,Male,50,Over 30k
58,10,Male,40,Over 30k
38,11,Female,40,30k or less
29,10,Male,50,30k or less
57,9,Male,20,30k or less
26,13,Female,40,30k or less
61,9,Male,45,Over 30k
43,9,Male,40,30k or less
51,9,Male,56,Over 30k
23,9,Male,40,30k or less
24,9,Female,40,30k or less
22,10,Male,40,30k or less
38,11,Male,50,30k or less
48,9,Female,16,Over 30k
33,9,Male,30,30k or less
52,9,Male,40,30k or less
28,9,Male,40,30k or less
23,10,Female,15,30k or less
45,14,Male,50,Over 30k
17,6,Female,16,30k or less
56,14,Male,40,Over 30k
38,12,Male,45,30k or less
81,4,Male,10,30k or less
22,10,Female,30,30k or less
43,10,Female,40,30k or less
66,10,Male,50,30k or less
50,9,Male,40,Over 30k
31,10,Male,40,30k or less
35,10,Female,40,30k or less
21,10,Female,35,30k or less
36,13,Female,35,30k or less
